date,trend_name,google_score,category
2022-02-20,Western Gothic,23,Womenswear
2022-02-27,Western Gothic,34,Womenswear
2022-03-06,Western Gothic,23,Womenswear
2022-03-13,Western Gothic,19,Womenswear
2022-03-20,Western Gothic,24,Womenswear
2022-03-27,Western Gothic,17,Womenswear
2022-04-03,Western Gothic,23,Womenswear
2022-04-10,Western Gothic,28,Womenswear
2022-04-17,Western Gothic,20,Womenswear
2022-04-24,Western Gothic,25,Womenswear
2022-05-01,Western Gothic,21,Womenswear
2022-05-08,Western Gothic,24,Womenswear
2022-05-15,Western Gothic,11,Womenswear
2022-05-22,Western Gothic,24,Womenswear
2022-05-29,Western Gothic,25,Womenswear
2022-06-05,Western Gothic,20,Womenswear
2022-06-12,Western Gothic,14,Womenswear
2022-06-19,Western Gothic,14,Womenswear
2022-06-26,Western Gothic,17,Womenswear
2022-07-03,Western Gothic,14,Womenswear
2022-07-10,Western Gothic,16,Womenswear
2022-07-17,Western Gothic,12,Womenswear
2022-07-24,Western Gothic,18,Womenswear
2022-07-31,Western Gothic,15,Womenswear
2022-08-07,Western Gothic,16,Womenswear
2022-08-14,Western Gothic,19,Womenswear
2022-08-21,Western Gothic,15,Womenswear
2022-08-28,Western Gothic,0,Womenswear
2022-09-04,Western Gothic,18,Womenswear
2022-09-11,Western Gothic,17,Womenswear
2022-09-18,Western Gothic,23,Womenswear
2022-09-25,Western Gothic,26,Womenswear
2022-10-02,Western Gothic,33,Womenswear
2022-10-09,Western Gothic,24,Womenswear
2022-10-16,Western Gothic,38,Womenswear
2022-10-23,Western Gothic,22,Womenswear
2022-10-30,Western Gothic,27,Womenswear
2022-11-06,Western Gothic,34,Womenswear
2022-11-13,Western Gothic,33,Womenswear
2022-11-20,Western Gothic,11,Womenswear
2022-11-27,Western Gothic,27,Womenswear
2022-12-04,Western Gothic,29,Womenswear
2022-12-11,Western Gothic,26,Womenswear
2022-12-18,Western Gothic,16,Womenswear
2022-12-25,Western Gothic,23,Womenswear
2023-01-01,Western Gothic,15,Womenswear
2023-01-08,Western Gothic,14,Womenswear
2023-01-15,Western Gothic,11,Womenswear
2023-01-22,Western Gothic,20,Womenswear
2023-01-29,Western Gothic,15,Womenswear
2023-02-05,Western Gothic,27,Womenswear
2023-02-12,Western Gothic,30,Womenswear
2023-02-19,Western Gothic,28,Womenswear
2023-02-26,Western Gothic,28,Womenswear
2023-03-05,Western Gothic,22,Womenswear
2023-03-12,Western Gothic,16,Womenswear
2023-03-19,Western Gothic,22,Womenswear
2023-03-26,Western Gothic,24,Womenswear
2023-04-02,Western Gothic,22,Womenswear
2023-04-09,Western Gothic,20,Womenswear
2023-04-16,Western Gothic,23,Womenswear
2023-04-23,Western Gothic,24,Womenswear
2023-04-30,Western Gothic,26,Womenswear
2023-05-07,Western Gothic,18,Womenswear
2023-05-14,Western Gothic,18,Womenswear
2023-05-21,Western Gothic,19,Womenswear
2023-05-28,Western Gothic,15,Womenswear
2023-06-04,Western Gothic,11,Womenswear
2023-06-11,Western Gothic,16,Womenswear
2023-06-18,Western Gothic,15,Womenswear
2023-06-25,Western Gothic,21,Womenswear
2023-07-02,Western Gothic,14,Womenswear
2023-07-09,Western Gothic,30,Womenswear
2023-07-16,Western Gothic,12,Womenswear
2023-07-23,Western Gothic,19,Womenswear
2023-07-30,Western Gothic,18,Womenswear
2023-08-06,Western Gothic,14,Womenswear
2023-08-13,Western Gothic,21,Womenswear
2023-08-20,Western Gothic,21,Womenswear
2023-08-27,Western Gothic,31,Womenswear
2023-09-03,Western Gothic,21,Womenswear
2023-09-10,Western Gothic,23,Womenswear
2023-09-17,Western Gothic,27,Womenswear
2023-09-24,Western Gothic,45,Womenswear
2023-10-01,Western Gothic,38,Womenswear
2023-10-08,Western Gothic,41,Womenswear
2023-10-15,Western Gothic,22,Womenswear
2023-10-22,Western Gothic,31,Womenswear
2023-10-29,Western Gothic,29,Womenswear
2023-11-05,Western Gothic,24,Womenswear
2023-11-12,Western Gothic,32,Womenswear
2023-11-19,Western Gothic,36,Womenswear
2023-11-26,Western Gothic,26,Womenswear
2023-12-03,Western Gothic,32,Womenswear
2023-12-10,Western Gothic,30,Womenswear
2023-12-17,Western Gothic,28,Womenswear
2023-12-24,Western Gothic,22,Womenswear
2023-12-31,Western Gothic,23,Womenswear
2024-01-07,Western Gothic,20,Womenswear
2024-01-14,Western Gothic,35,Womenswear
2024-01-21,Western Gothic,44,Womenswear
2024-01-28,Western Gothic,34,Womenswear
2024-02-04,Western Gothic,41,Womenswear
2024-02-11,Western Gothic,34,Womenswear
2024-02-18,Western Gothic,34,Womenswear
2024-02-25,Western Gothic,29,Womenswear
2024-03-03,Western Gothic,47,Womenswear
2024-03-10,Western Gothic,44,Womenswear
2024-03-17,Western Gothic,53,Womenswear
2024-03-24,Western Gothic,47,Womenswear
2024-03-31,Western Gothic,44,Womenswear
2024-04-07,Western Gothic,31,Womenswear
2024-04-14,Western Gothic,40,Womenswear
2024-04-21,Western Gothic,48,Womenswear
2024-04-28,Western Gothic,41,Womenswear
2024-05-05,Western Gothic,49,Womenswear
2024-05-12,Western Gothic,29,Womenswear
2024-05-19,Western Gothic,39,Womenswear
2024-05-26,Western Gothic,27,Womenswear
2024-06-02,Western Gothic,44,Womenswear
2024-06-09,Western Gothic,34,Womenswear
2024-06-16,Western Gothic,29,Womenswear
2024-06-23,Western Gothic,26,Womenswear
2024-06-30,Western Gothic,18,Womenswear
2024-07-07,Western Gothic,21,Womenswear
2024-07-14,Western Gothic,35,Womenswear
2024-07-21,Western Gothic,30,Womenswear
2024-07-28,Western Gothic,21,Womenswear
2024-08-04,Western Gothic,30,Womenswear
2024-08-11,Western Gothic,36,Womenswear
2024-08-18,Western Gothic,40,Womenswear
2024-08-25,Western Gothic,38,Womenswear
2024-09-01,Western Gothic,38,Womenswear
2024-09-08,Western Gothic,38,Womenswear
2024-09-15,Western Gothic,30,Womenswear
2024-09-22,Western Gothic,43,Womenswear
2024-09-29,Western Gothic,38,Womenswear
2024-10-06,Western Gothic,35,Womenswear
2024-10-13,Western Gothic,45,Womenswear
2024-10-20,Western Gothic,43,Womenswear
2024-10-27,Western Gothic,34,Womenswear
2024-11-03,Western Gothic,36,Womenswear
2024-11-10,Western Gothic,51,Womenswear
2024-11-17,Western Gothic,49,Womenswear
2024-11-24,Western Gothic,42,Womenswear
2024-12-01,Western Gothic,56,Womenswear
2024-12-08,Western Gothic,38,Womenswear
2024-12-15,Western Gothic,37,Womenswear
2024-12-22,Western Gothic,23,Womenswear
2024-12-29,Western Gothic,24,Womenswear
2025-01-05,Western Gothic,31,Womenswear
2025-01-12,Western Gothic,28,Womenswear
2025-01-19,Western Gothic,31,Womenswear
2025-01-26,Western Gothic,33,Womenswear
2025-02-02,Western Gothic,53,Womenswear
2025-02-09,Western Gothic,33,Womenswear
2025-02-16,Western Gothic,39,Womenswear
2025-02-23,Western Gothic,28,Womenswear
2025-03-02,Western Gothic,30,Womenswear
2025-03-09,Western Gothic,44,Womenswear
2025-03-16,Western Gothic,33,Womenswear
2025-03-23,Western Gothic,35,Womenswear
2025-03-30,Western Gothic,35,Womenswear
2025-04-06,Western Gothic,37,Womenswear
2025-04-13,Western Gothic,32,Womenswear
2025-04-20,Western Gothic,40,Womenswear
2025-04-27,Western Gothic,27,Womenswear
2025-05-04,Western Gothic,42,Womenswear
2025-05-11,Western Gothic,32,Womenswear
2025-05-18,Western Gothic,29,Womenswear
2025-05-25,Western Gothic,23,Womenswear
2025-06-01,Western Gothic,44,Womenswear
2025-06-08,Western Gothic,31,Womenswear
2025-06-15,Western Gothic,32,Womenswear
2025-06-22,Western Gothic,27,Womenswear
2025-06-29,Western Gothic,31,Womenswear
2025-07-06,Western Gothic,37,Womenswear
2025-07-13,Western Gothic,42,Womenswear
2025-07-20,Western Gothic,40,Womenswear
2025-07-27,Western Gothic,36,Womenswear
2025-08-03,Western Gothic,50,Womenswear
2025-08-10,Western Gothic,60,Womenswear
2025-08-17,Western Gothic,71,Womenswear
2025-08-24,Western Gothic,53,Womenswear
2025-08-31,Western Gothic,61,Womenswear
2025-09-07,Western Gothic,73,Womenswear
2025-09-14,Western Gothic,71,Womenswear
2025-09-21,Western Gothic,78,Womenswear
2025-09-28,Western Gothic,100,Womenswear
2025-10-05,Western Gothic,61,Womenswear
2025-10-12,Western Gothic,69,Womenswear
2025-10-19,Western Gothic,64,Womenswear
2025-10-26,Western Gothic,80,Womenswear
2025-11-02,Western Gothic,54,Womenswear
2025-11-09,Western Gothic,71,Womenswear
2025-11-16,Western Gothic,87,Womenswear
2025-11-23,Western Gothic,73,Womenswear
2025-11-30,Western Gothic,80,Womenswear
2025-12-07,Western Gothic,72,Womenswear
2025-12-14,Western Gothic,74,Womenswear
2025-12-21,Western Gothic,43,Womenswear
2025-12-28,Western Gothic,46,Womenswear
2020-12-27,Jazz Aesthetic,0,Womenswear
2021-01-03,Jazz Aesthetic,0,Womenswear
2021-01-10,Jazz Aesthetic,0,Womenswear
2021-01-17,Jazz Aesthetic,21,Womenswear
2021-01-24,Jazz Aesthetic,0,Womenswear
2021-01-31,Jazz Aesthetic,0,Womenswear
2021-02-07,Jazz Aesthetic,0,Womenswear
2021-02-14,Jazz Aesthetic,0,Womenswear
2021-02-21,Jazz Aesthetic,0,Womenswear
2021-02-28,Jazz Aesthetic,0,Womenswear
2021-03-07,Jazz Aesthetic,18,Womenswear
2021-03-14,Jazz Aesthetic,19,Womenswear
2021-03-21,Jazz Aesthetic,0,Womenswear
2021-03-28,Jazz Aesthetic,0,Womenswear
2021-04-04,Jazz Aesthetic,0,Womenswear
2021-04-11,Jazz Aesthetic,0,Womenswear
2021-04-18,Jazz Aesthetic,21,Womenswear
2021-04-25,Jazz Aesthetic,0,Womenswear
2021-05-02,Jazz Aesthetic,38,Womenswear
2021-05-09,Jazz Aesthetic,0,Womenswear
2021-05-16,Jazz Aesthetic,0,Womenswear
2021-05-23,Jazz Aesthetic,0,Womenswear
2021-05-30,Jazz Aesthetic,0,Womenswear
2021-06-06,Jazz Aesthetic,0,Womenswear
2021-06-13,Jazz Aesthetic,0,Womenswear
2021-06-20,Jazz Aesthetic,0,Womenswear
2021-06-27,Jazz Aesthetic,0,Womenswear
2021-07-04,Jazz Aesthetic,0,Womenswear
2021-07-11,Jazz Aesthetic,0,Womenswear
2021-07-18,Jazz Aesthetic,30,Womenswear
2021-07-25,Jazz Aesthetic,0,Womenswear
2021-08-01,Jazz Aesthetic,0,Womenswear
2021-08-08,Jazz Aesthetic,0,Womenswear
2021-08-15,Jazz Aesthetic,0,Womenswear
2021-08-22,Jazz Aesthetic,0,Womenswear
2021-08-29,Jazz Aesthetic,0,Womenswear
2021-09-05,Jazz Aesthetic,0,Womenswear
2021-09-12,Jazz Aesthetic,0,Womenswear
2021-09-19,Jazz Aesthetic,20,Womenswear
2021-09-26,Jazz Aesthetic,0,Womenswear
2021-10-03,Jazz Aesthetic,0,Womenswear
2021-10-10,Jazz Aesthetic,0,Womenswear
2021-10-17,Jazz Aesthetic,0,Womenswear
2021-10-24,Jazz Aesthetic,29,Womenswear
2021-10-31,Jazz Aesthetic,20,Womenswear
2021-11-07,Jazz Aesthetic,0,Womenswear
2021-11-14,Jazz Aesthetic,35,Womenswear
2021-11-21,Jazz Aesthetic,0,Womenswear
2021-11-28,Jazz Aesthetic,0,Womenswear
2021-12-05,Jazz Aesthetic,0,Womenswear
2021-12-12,Jazz Aesthetic,0,Womenswear
2021-12-19,Jazz Aesthetic,0,Womenswear
2021-12-26,Jazz Aesthetic,0,Womenswear
2022-01-02,Jazz Aesthetic,0,Womenswear
2022-01-09,Jazz Aesthetic,23,Womenswear
2022-01-16,Jazz Aesthetic,24,Womenswear
2022-01-23,Jazz Aesthetic,22,Womenswear
2022-01-30,Jazz Aesthetic,24,Womenswear
2022-02-06,Jazz Aesthetic,22,Womenswear
2022-02-13,Jazz Aesthetic,16,Womenswear
2022-02-20,Jazz Aesthetic,22,Womenswear
2022-02-27,Jazz Aesthetic,19,Womenswear
2022-03-06,Jazz Aesthetic,15,Womenswear
2022-03-13,Jazz Aesthetic,19,Womenswear
2022-03-20,Jazz Aesthetic,26,Womenswear
2022-03-27,Jazz Aesthetic,28,Womenswear
2022-04-03,Jazz Aesthetic,27,Womenswear
2022-04-10,Jazz Aesthetic,16,Womenswear
2022-04-17,Jazz Aesthetic,22,Womenswear
2022-04-24,Jazz Aesthetic,29,Womenswear
2022-05-01,Jazz Aesthetic,21,Womenswear
2022-05-08,Jazz Aesthetic,17,Womenswear
2022-05-15,Jazz Aesthetic,18,Womenswear
2022-05-22,Jazz Aesthetic,25,Womenswear
2022-05-29,Jazz Aesthetic,17,Womenswear
2022-06-05,Jazz Aesthetic,16,Womenswear
2022-06-12,Jazz Aesthetic,21,Womenswear
2022-06-19,Jazz Aesthetic,0,Womenswear
2022-06-26,Jazz Aesthetic,0,Womenswear
2022-07-03,Jazz Aesthetic,0,Womenswear
2022-07-10,Jazz Aesthetic,0,Womenswear
2022-07-17,Jazz Aesthetic,21,Womenswear
2022-07-24,Jazz Aesthetic,18,Womenswear
2022-07-31,Jazz Aesthetic,18,Womenswear
2022-08-07,Jazz Aesthetic,21,Womenswear
2022-08-14,Jazz Aesthetic,0,Womenswear
2022-08-21,Jazz Aesthetic,17,Womenswear
2022-08-28,Jazz Aesthetic,0,Womenswear
2022-09-04,Jazz Aesthetic,0,Womenswear
2022-09-11,Jazz Aesthetic,29,Womenswear
2022-09-18,Jazz Aesthetic,20,Womenswear
2022-09-25,Jazz Aesthetic,0,Womenswear
2022-10-02,Jazz Aesthetic,23,Womenswear
2022-10-09,Jazz Aesthetic,0,Womenswear
2022-10-16,Jazz Aesthetic,24,Womenswear
2022-10-23,Jazz Aesthetic,22,Womenswear
2022-10-30,Jazz Aesthetic,24,Womenswear
2022-11-06,Jazz Aesthetic,19,Womenswear
2022-11-13,Jazz Aesthetic,0,Womenswear
2022-11-20,Jazz Aesthetic,18,Womenswear
2022-11-27,Jazz Aesthetic,18,Womenswear
2022-12-04,Jazz Aesthetic,20,Womenswear
2022-12-11,Jazz Aesthetic,15,Womenswear
2022-12-18,Jazz Aesthetic,0,Womenswear
2022-12-25,Jazz Aesthetic,0,Womenswear
2023-01-01,Jazz Aesthetic,34,Womenswear
2023-01-08,Jazz Aesthetic,18,Womenswear
2023-01-15,Jazz Aesthetic,22,Womenswear
2023-01-22,Jazz Aesthetic,0,Womenswear
2023-01-29,Jazz Aesthetic,16,Womenswear
2023-02-05,Jazz Aesthetic,21,Womenswear
2023-02-12,Jazz Aesthetic,18,Womenswear
2023-02-19,Jazz Aesthetic,28,Womenswear
2023-02-26,Jazz Aesthetic,0,Womenswear
2023-03-05,Jazz Aesthetic,23,Womenswear
2023-03-12,Jazz Aesthetic,0,Womenswear
2023-03-19,Jazz Aesthetic,0,Womenswear
2023-03-26,Jazz Aesthetic,16,Womenswear
2023-04-02,Jazz Aesthetic,0,Womenswear
2023-04-09,Jazz Aesthetic,19,Womenswear
2023-04-16,Jazz Aesthetic,0,Womenswear
2023-04-23,Jazz Aesthetic,0,Womenswear
2023-04-30,Jazz Aesthetic,24,Womenswear
2023-05-07,Jazz Aesthetic,0,Womenswear
2023-05-14,Jazz Aesthetic,21,Womenswear
2023-05-21,Jazz Aesthetic,18,Womenswear
2023-05-28,Jazz Aesthetic,15,Womenswear
2023-06-04,Jazz Aesthetic,0,Womenswear
2023-06-11,Jazz Aesthetic,0,Womenswear
2023-06-18,Jazz Aesthetic,16,Womenswear
2023-06-25,Jazz Aesthetic,0,Womenswear
2023-07-02,Jazz Aesthetic,21,Womenswear
2023-07-09,Jazz Aesthetic,0,Womenswear
2023-07-16,Jazz Aesthetic,0,Womenswear
2023-07-23,Jazz Aesthetic,0,Womenswear
2023-07-30,Jazz Aesthetic,0,Womenswear
2023-08-06,Jazz Aesthetic,0,Womenswear
2023-08-13,Jazz Aesthetic,0,Womenswear
2023-08-20,Jazz Aesthetic,0,Womenswear
2023-08-27,Jazz Aesthetic,0,Womenswear
2023-09-03,Jazz Aesthetic,35,Womenswear
2023-09-10,Jazz Aesthetic,27,Womenswear
2023-09-17,Jazz Aesthetic,22,Womenswear
2023-09-24,Jazz Aesthetic,0,Womenswear
2023-10-01,Jazz Aesthetic,21,Womenswear
2023-10-08,Jazz Aesthetic,31,Womenswear
2023-10-15,Jazz Aesthetic,32,Womenswear
2023-10-22,Jazz Aesthetic,0,Womenswear
2023-10-29,Jazz Aesthetic,0,Womenswear
2023-11-05,Jazz Aesthetic,20,Womenswear
2023-11-12,Jazz Aesthetic,20,Womenswear
2023-11-19,Jazz Aesthetic,31,Womenswear
2023-11-26,Jazz Aesthetic,21,Womenswear
2023-12-03,Jazz Aesthetic,18,Womenswear
2023-12-10,Jazz Aesthetic,0,Womenswear
2023-12-17,Jazz Aesthetic,23,Womenswear
2023-12-24,Jazz Aesthetic,0,Womenswear
2023-12-31,Jazz Aesthetic,0,Womenswear
2024-01-07,Jazz Aesthetic,29,Womenswear
2024-01-14,Jazz Aesthetic,28,Womenswear
2024-01-21,Jazz Aesthetic,22,Womenswear
2024-01-28,Jazz Aesthetic,21,Womenswear
2024-02-04,Jazz Aesthetic,20,Womenswear
2024-02-11,Jazz Aesthetic,19,Womenswear
2024-02-18,Jazz Aesthetic,31,Womenswear
2024-02-25,Jazz Aesthetic,21,Womenswear
2024-03-03,Jazz Aesthetic,27,Womenswear
2024-03-10,Jazz Aesthetic,22,Womenswear
2024-03-17,Jazz Aesthetic,23,Womenswear
2024-03-24,Jazz Aesthetic,0,Womenswear
2024-03-31,Jazz Aesthetic,0,Womenswear
2024-04-07,Jazz Aesthetic,22,Womenswear
2024-04-14,Jazz Aesthetic,20,Womenswear
2024-04-21,Jazz Aesthetic,21,Womenswear
2024-04-28,Jazz Aesthetic,0,Womenswear
2024-05-05,Jazz Aesthetic,19,Womenswear
2024-05-12,Jazz Aesthetic,0,Womenswear
2024-05-19,Jazz Aesthetic,27,Womenswear
2024-05-26,Jazz Aesthetic,0,Womenswear
2024-06-02,Jazz Aesthetic,27,Womenswear
2024-06-09,Jazz Aesthetic,20,Womenswear
2024-06-16,Jazz Aesthetic,24,Womenswear
2024-06-23,Jazz Aesthetic,0,Womenswear
2024-06-30,Jazz Aesthetic,26,Womenswear
2024-07-07,Jazz Aesthetic,0,Womenswear
2024-07-14,Jazz Aesthetic,0,Womenswear
2024-07-21,Jazz Aesthetic,0,Womenswear
2024-07-28,Jazz Aesthetic,21,Womenswear
2024-08-04,Jazz Aesthetic,0,Womenswear
2024-08-11,Jazz Aesthetic,0,Womenswear
2024-08-18,Jazz Aesthetic,0,Womenswear
2024-08-25,Jazz Aesthetic,0,Womenswear
2024-09-01,Jazz Aesthetic,35,Womenswear
2024-09-08,Jazz Aesthetic,0,Womenswear
2024-09-15,Jazz Aesthetic,29,Womenswear
2024-09-22,Jazz Aesthetic,46,Womenswear
2024-09-29,Jazz Aesthetic,0,Womenswear
2024-10-06,Jazz Aesthetic,19,Womenswear
2024-10-13,Jazz Aesthetic,0,Womenswear
2024-10-20,Jazz Aesthetic,19,Womenswear
2024-10-27,Jazz Aesthetic,0,Womenswear
2024-11-03,Jazz Aesthetic,0,Womenswear
2024-11-10,Jazz Aesthetic,22,Womenswear
2024-11-17,Jazz Aesthetic,27,Womenswear
2024-11-24,Jazz Aesthetic,0,Womenswear
2024-12-01,Jazz Aesthetic,35,Womenswear
2024-12-08,Jazz Aesthetic,21,Womenswear
2024-12-15,Jazz Aesthetic,27,Womenswear
2024-12-22,Jazz Aesthetic,0,Womenswear
2024-12-29,Jazz Aesthetic,0,Womenswear
2025-01-05,Jazz Aesthetic,33,Womenswear
2025-01-12,Jazz Aesthetic,28,Womenswear
2025-01-19,Jazz Aesthetic,0,Womenswear
2025-01-26,Jazz Aesthetic,28,Womenswear
2025-02-02,Jazz Aesthetic,20,Womenswear
2025-02-09,Jazz Aesthetic,25,Womenswear
2025-02-16,Jazz Aesthetic,0,Womenswear
2025-02-23,Jazz Aesthetic,0,Womenswear
2025-03-02,Jazz Aesthetic,32,Womenswear
2025-03-09,Jazz Aesthetic,0,Womenswear
2025-03-16,Jazz Aesthetic,0,Womenswear
2025-03-23,Jazz Aesthetic,0,Womenswear
2025-03-30,Jazz Aesthetic,26,Womenswear
2025-04-06,Jazz Aesthetic,0,Womenswear
2025-04-13,Jazz Aesthetic,29,Womenswear
2025-04-20,Jazz Aesthetic,0,Womenswear
2025-04-27,Jazz Aesthetic,0,Womenswear
2025-05-04,Jazz Aesthetic,0,Womenswear
2025-05-11,Jazz Aesthetic,0,Womenswear
2025-05-18,Jazz Aesthetic,0,Womenswear
2025-05-25,Jazz Aesthetic,0,Womenswear
2025-06-01,Jazz Aesthetic,0,Womenswear
2025-06-08,Jazz Aesthetic,0,Womenswear
2025-06-15,Jazz Aesthetic,0,Womenswear
2025-06-22,Jazz Aesthetic,0,Womenswear
2025-06-29,Jazz Aesthetic,21,Womenswear
2025-07-06,Jazz Aesthetic,0,Womenswear
2025-07-13,Jazz Aesthetic,23,Womenswear
2025-07-20,Jazz Aesthetic,20,Womenswear
2025-07-27,Jazz Aesthetic,63,Womenswear
2025-08-03,Jazz Aesthetic,53,Womenswear
2025-08-10,Jazz Aesthetic,62,Womenswear
2025-08-17,Jazz Aesthetic,61,Womenswear
2025-08-24,Jazz Aesthetic,59,Womenswear
2025-08-31,Jazz Aesthetic,53,Womenswear
2025-09-07,Jazz Aesthetic,50,Womenswear
2025-09-14,Jazz Aesthetic,41,Womenswear
2025-09-21,Jazz Aesthetic,42,Womenswear
2025-09-28,Jazz Aesthetic,44,Womenswear
2025-10-05,Jazz Aesthetic,39,Womenswear
2025-10-12,Jazz Aesthetic,38,Womenswear
2025-10-19,Jazz Aesthetic,54,Womenswear
2025-10-26,Jazz Aesthetic,39,Womenswear
2025-11-02,Jazz Aesthetic,41,Womenswear
2025-11-09,Jazz Aesthetic,74,Womenswear
2025-11-16,Jazz Aesthetic,61,Womenswear
2025-11-23,Jazz Aesthetic,57,Womenswear
2025-11-30,Jazz Aesthetic,100,Womenswear
2025-12-07,Jazz Aesthetic,79,Womenswear
2025-12-14,Jazz Aesthetic,49,Womenswear
2025-12-21,Jazz Aesthetic,48,Womenswear
2025-12-28,Jazz Aesthetic,70,Womenswear
2020-12-27,Eclectic Grandpa,0,Unisex
2021-01-03,Eclectic Grandpa,0,Unisex
2021-01-10,Eclectic Grandpa,0,Unisex
2021-01-17,Eclectic Grandpa,0,Unisex
2021-01-24,Eclectic Grandpa,0,Unisex
2021-01-31,Eclectic Grandpa,0,Unisex
2021-02-07,Eclectic Grandpa,0,Unisex
2021-02-14,Eclectic Grandpa,0,Unisex
2021-02-21,Eclectic Grandpa,0,Unisex
2021-02-28,Eclectic Grandpa,0,Unisex
2021-03-07,Eclectic Grandpa,0,Unisex
2021-03-14,Eclectic Grandpa,0,Unisex
2021-03-21,Eclectic Grandpa,0,Unisex
2021-03-28,Eclectic Grandpa,0,Unisex
2021-04-04,Eclectic Grandpa,0,Unisex
2021-04-11,Eclectic Grandpa,0,Unisex
2021-04-18,Eclectic Grandpa,0,Unisex
2021-04-25,Eclectic Grandpa,0,Unisex
2021-05-02,Eclectic Grandpa,0,Unisex
2021-05-09,Eclectic Grandpa,0,Unisex
2021-05-16,Eclectic Grandpa,0,Unisex
2021-05-23,Eclectic Grandpa,0,Unisex
2021-05-30,Eclectic Grandpa,0,Unisex
2021-06-06,Eclectic Grandpa,0,Unisex
2021-06-13,Eclectic Grandpa,0,Unisex
2021-06-20,Eclectic Grandpa,0,Unisex
2021-06-27,Eclectic Grandpa,0,Unisex
2021-07-04,Eclectic Grandpa,0,Unisex
2021-07-11,Eclectic Grandpa,0,Unisex
2021-07-18,Eclectic Grandpa,0,Unisex
2021-07-25,Eclectic Grandpa,0,Unisex
2021-08-01,Eclectic Grandpa,0,Unisex
2021-08-08,Eclectic Grandpa,0,Unisex
2021-08-15,Eclectic Grandpa,0,Unisex
2021-08-22,Eclectic Grandpa,0,Unisex
2021-08-29,Eclectic Grandpa,0,Unisex
2021-09-05,Eclectic Grandpa,0,Unisex
2021-09-12,Eclectic Grandpa,0,Unisex
2021-09-19,Eclectic Grandpa,0,Unisex
2021-09-26,Eclectic Grandpa,0,Unisex
2021-10-03,Eclectic Grandpa,0,Unisex
2021-10-10,Eclectic Grandpa,0,Unisex
2021-10-17,Eclectic Grandpa,0,Unisex
2021-10-24,Eclectic Grandpa,0,Unisex
2021-10-31,Eclectic Grandpa,0,Unisex
2021-11-07,Eclectic Grandpa,0,Unisex
2021-11-14,Eclectic Grandpa,0,Unisex
2021-11-21,Eclectic Grandpa,0,Unisex
2021-11-28,Eclectic Grandpa,0,Unisex
2021-12-05,Eclectic Grandpa,0,Unisex
2021-12-12,Eclectic Grandpa,0,Unisex
2021-12-19,Eclectic Grandpa,0,Unisex
2021-12-26,Eclectic Grandpa,0,Unisex
2022-01-02,Eclectic Grandpa,0,Unisex
2022-01-09,Eclectic Grandpa,0,Unisex
2022-01-16,Eclectic Grandpa,0,Unisex
2022-01-23,Eclectic Grandpa,0,Unisex
2022-01-30,Eclectic Grandpa,0,Unisex
2022-02-06,Eclectic Grandpa,0,Unisex
2022-02-13,Eclectic Grandpa,0,Unisex
2022-02-20,Eclectic Grandpa,0,Unisex
2022-02-27,Eclectic Grandpa,0,Unisex
2022-03-06,Eclectic Grandpa,0,Unisex
2022-03-13,Eclectic Grandpa,0,Unisex
2022-03-20,Eclectic Grandpa,0,Unisex
2022-03-27,Eclectic Grandpa,0,Unisex
2022-04-03,Eclectic Grandpa,0,Unisex
2022-04-10,Eclectic Grandpa,0,Unisex
2022-04-17,Eclectic Grandpa,0,Unisex
2022-04-24,Eclectic Grandpa,0,Unisex
2022-05-01,Eclectic Grandpa,0,Unisex
2022-05-08,Eclectic Grandpa,0,Unisex
2022-05-15,Eclectic Grandpa,0,Unisex
2022-05-22,Eclectic Grandpa,0,Unisex
2022-05-29,Eclectic Grandpa,0,Unisex
2022-06-05,Eclectic Grandpa,0,Unisex
2022-06-12,Eclectic Grandpa,0,Unisex
2022-06-19,Eclectic Grandpa,0,Unisex
2022-06-26,Eclectic Grandpa,0,Unisex
2022-07-03,Eclectic Grandpa,0,Unisex
2022-07-10,Eclectic Grandpa,0,Unisex
2022-07-17,Eclectic Grandpa,0,Unisex
